cue,numFlash,targetLoc,ISI,response,RT,accuracy,sub,SDT
1,1,1,11,1,0.62286264199065,1,bbb,CR
1,1,5,35,1,0.428287843998987,1,bbb,CR
1,2,4,11,2,0.47157485500793,1,bbb,HI
0,2,6,35,2,0.446090349985752,1,bbb,HI
1,1,2,35,1,0.564155496977037,1,bbb,CR
0,2,1,23,2,0.492973252985394,1,bbb,HI
1,1,2,35,1,0.561474862013711,1,bbb,CR
0,1,6,11,1,0.50746833399171,1,bbb,CR
0,2,3,35,2,0.530929940985516,1,bbb,HI
1,1,5,11,1,0.459639911015984,1,bbb,CR
0,1,1,23,1,0.507139244989958,1,bbb,CR
0,1,6,35,1,0.438902706024237,1,bbb,CR
0,2,2,23,2,0.739019653003197,1,bbb,HI
0,2,2,11,1,0.802626746997703,0,bbb,MI
1,2,2,11,1,0.543943073018454,0,bbb,MI
1,1,3,23,1,0.423866575001739,1,bbb,CR
0,2,5,35,2,0.490473976009525,1,bbb,HI
0,1,5,35,1,0.602262808999512,1,bbb,CR
0,1,4,35,1,0.439810491981916,1,bbb,CR
0,2,3,35,2,0.546694904012838,1,bbb,HI
0,1,5,11,2,1.03085545997601,0,bbb,FA
1,2,2,11,1,0.670557658013422,0,bbb,MI
0,2,1,11,1,0.737573145015631,0,bbb,MI
1,1,6,23,1,0.580959240993252,1,bbb,CR
0,1,2,23,1,0.613621687982231,1,bbb,CR
1,1,4,35,1,0.434948006004561,1,bbb,CR
0,1,1,23,1,0.345679902005941,1,bbb,CR
1,2,2,23,2,0.355753285984974,1,bbb,HI
0,2,5,35,2,0.360466723010177,1,bbb,HI
0,2,6,23,2,0.384887115011225,1,bbb,HI
1,1,2,11,1,0.306448624003679,1,bbb,CR
1,1,1,11,1,0.398723082995275,1,bbb,CR
1,1,4,11,1,0.532187523000175,1,bbb,CR
1,2,3,11,1,0.548117630998604,0,bbb,MI
0,2,3,11,1,0.442273581022164,0,bbb,MI
1,2,6,23,2,0.372263211000245,1,bbb,HI
0,1,2,11,1,0.449944543011952,1,bbb,CR
1,1,4,35,1,0.385915669990936,1,bbb,CR
0,1,5,23,1,0.315559769020183,1,bbb,CR
0,1,6,35,1,0.327460766013246,1,bbb,CR
0,1,1,23,1,0.351367949973792,1,bbb,CR
1,1,3,23,1,0.351376361999428,1,bbb,CR
1,2,2,23,2,0.340683684975374,1,bbb,HI
1,2,4,35,2,0.465624566975748,1,bbb,HI
0,2,2,11,1,0.39092912999331,0,bbb,MI
1,2,4,35,2,0.39646307300427,1,bbb,HI
1,2,3,11,1,0.634294342016801,0,bbb,MI
0,2,6,23,2,0.597370613977546,1,bbb,HI
0,2,6,35,2,0.445737389993155,1,bbb,HI
0,1,1,11,1,0.48076218899223,1,bbb,CR
1,1,3,35,1,0.344750066025881,1,bbb,CR
1,2,3,11,1,0.632551832997706,0,bbb,MI
0,1,5,35,1,0.370650609023869,1,bbb,CR
0,2,3,23,2,0.489125610998599,1,bbb,HI
0,1,1,11,1,0.605199602985522,1,bbb,CR
0,2,4,23,2,0.393416272010654,1,bbb,HI
0,2,2,23,2,0.416353630018421,1,bbb,HI
0,2,6,11,2,0.768163013999583,1,bbb,HI
1,2,5,35,1,0.386991977982689,0,bbb,MI
0,2,1,23,2,0.389239594980609,1,bbb,HI
1,2,4,23,2,0.441706094978144,1,bbb,HI
0,1,4,11,1,0.507318354008021,1,bbb,CR
1,2,2,23,2,0.473945891979383,1,bbb,HI
0,2,4,11,2,0.693470800993964,1,bbb,HI
0,2,5,35,2,0.452153673017165,1,bbb,HI
0,2,1,23,2,0.515049768000608,1,bbb,HI
1,1,4,23,1,0.456933219975326,1,bbb,CR
1,1,3,23,1,0.642132355016656,1,bbb,CR
1,1,4,23,1,0.376434963982319,1,bbb,CR
0,2,1,35,2,0.450100465997821,1,bbb,HI
0,2,4,11,2,0.568200890003936,1,bbb,HI
0,2,4,23,2,0.409218763001263,1,bbb,HI
1,2,5,11,1,0.519196596025722,0,bbb,MI
1,1,1,11,1,0.422432944993488,1,bbb,CR
1,1,2,35,1,0.301023138017626,1,bbb,CR
1,1,1,23,1,0.304580821975833,1,bbb,CR
0,2,1,35,2,0.374951131991111,1,bbb,HI
0,2,2,35,2,0.452905686979648,1,bbb,HI
1,1,2,23,1,0.606450190010946,1,bbb,CR
1,2,5,35,2,0.267388920998201,1,bbb,HI
0,2,2,35,2,0.301311608985998,1,bbb,HI
0,2,5,35,2,0.389581793977413,1,bbb,HI
1,2,2,35,2,0.286684006016003,1,bbb,HI
1,1,6,11,1,0.327608774008695,1,bbb,CR
1,1,5,11,1,0.454701761016622,1,bbb,CR
1,2,3,23,2,0.449462732998654,1,bbb,HI
1,2,3,23,2,0.367771824006923,1,bbb,HI
0,2,1,35,2,0.374397829989903,1,bbb,HI
1,1,6,35,1,0.331073901004856,1,bbb,CR
1,1,3,35,1,0.416292301990325,1,bbb,CR
0,1,5,11,1,0.334555615001591,1,bbb,CR
1,2,5,11,1,0.754490192019148,0,bbb,MI
0,1,2,11,1,0.388751884020166,1,bbb,CR
1,2,4,23,2,0.343649921996985,1,bbb,HI
0,2,5,23,2,0.493274993001251,1,bbb,HI
0,2,4,23,2,0.573555893992307,1,bbb,HI
0,2,3,35,2,0.430941861995962,1,bbb,HI
1,2,4,11,1,0.487165747006657,0,bbb,MI
0,2,3,11,1,0.711345822026487,0,bbb,MI
0,1,5,23,1,0.428219275985612,1,bbb,CR
1,2,2,11,1,0.537166160997003,0,bbb,MI
1,2,2,35,2,0.411464918986894,1,bbb,HI
0,2,1,11,1,0.556994940998266,0,bbb,MI
1,1,2,23,1,0.308956587978173,1,bbb,CR
0,1,3,11,1,0.32237580200308,1,bbb,CR
0,1,4,35,1,0.45728325098753,1,bbb,CR
0,1,1,35,1,0.428067198983626,1,bbb,CR
0,2,2,23,2,0.49853029102087,1,bbb,HI
0,1,4,23,1,0.48959101800574,1,bbb,CR
1,2,3,23,1,0.349185140978079,0,bbb,MI
0,2,6,35,2,0.587796242994955,1,bbb,HI
1,2,4,11,1,0.592612803011434,0,bbb,MI
0,2,5,11,1,0.584432136005489,0,bbb,MI
1,2,3,35,2,0.496904430008726,1,bbb,HI
1,1,2,11,1,0.469713958009379,1,bbb,CR
1,2,1,11,1,0.641180547972908,0,bbb,MI
0,2,5,11,1,0.382544737978606,0,bbb,MI
0,1,2,23,1,0.388117937021889,1,bbb,CR
1,1,5,35,1,0.494080162985483,1,bbb,CR
0,1,6,23,1,0.499170215014601,1,bbb,CR
0,2,3,35,2,0.582439041987527,1,bbb,HI
0,2,2,11,1,0.746418144990457,0,bbb,MI
1,1,2,35,1,0.406461062986637,1,bbb,CR
0,1,4,23,1,0.490247053996427,1,bbb,CR
1,2,4,23,2,0.477453024010174,1,bbb,HI
0,1,4,35,1,0.71565902500879,1,bbb,CR
0,2,5,23,2,0.457260346011026,1,bbb,HI
0,1,6,23,1,0.55080028201337,1,bbb,CR
0,2,3,35,2,0.445674209011486,1,bbb,HI
1,1,3,11,1,0.583042226004181,1,bbb,CR
1,2,1,11,1,0.665762196993455,0,bbb,MI
0,1,3,11,1,0.562775869009783,1,bbb,CR
0,2,1,11,1,0.636264628992649,0,bbb,MI
1,1,4,11,1,0.508080238010734,1,bbb,CR
0,1,6,11,1,0.334627951000584,1,bbb,CR
1,1,2,35,1,0.358866005000891,1,bbb,CR
1,1,1,35,1,0.386084576981375,1,bbb,CR
1,1,5,23,1,0.314321772981202,1,bbb,CR
0,1,1,11,1,0.366642177017638,1,bbb,CR
0,1,2,23,1,0.458532987977378,1,bbb,CR
0,1,3,35,1,0.418378883972764,1,bbb,CR
1,2,5,23,2,0.549516004015459,1,bbb,HI
0,2,4,35,2,0.513904422987252,1,bbb,HI
0,1,3,35,1,0.470190768013708,1,bbb,CR
1,2,1,35,2,0.479252552991966,1,bbb,HI
1,2,2,11,1,0.511991200008197,0,bbb,MI
1,1,6,23,1,0.415485026023816,1,bbb,CR
1,2,1,23,2,0.693957256997237,1,bbb,HI
0,2,1,23,2,0.430804264004109,1,bbb,HI
1,1,1,11,1,0.34856288600713,1,bbb,CR
0,2,3,23,2,0.412628980004229,1,bbb,HI
0,1,5,35,1,0.695111755980179,1,bbb,CR
1,2,4,11,1,0.590899834001902,0,bbb,MI
0,2,1,11,1,1.16406444698805,0,bbb,MI
0,1,2,11,1,0.425061663991073,1,bbb,CR
0,2,4,35,2,0.465578854986234,1,bbb,HI
0,1,3,35,1,0.642003859014949,1,bbb,CR
0,2,2,23,2,0.488868671993259,1,bbb,HI
1,2,1,11,1,0.565041641995776,0,bbb,MI
0,1,5,23,1,0.490542635001475,1,bbb,CR
1,1,4,11,1,0.395608161983546,1,bbb,CR
1,1,2,23,1,0.378963383991504,1,bbb,CR
0,2,6,11,1,0.681648878991837,0,bbb,MI
0,2,3,23,2,0.54909121801029,1,bbb,HI
1,2,5,23,2,0.514303773001302,1,bbb,HI
1,2,5,11,1,0.792371123010525,0,bbb,MI
1,2,6,23,2,0.514742130006198,1,bbb,HI
1,1,2,11,1,0.534077721007634,1,bbb,CR
0,2,6,23,2,0.566956329974346,1,bbb,HI
1,2,5,35,2,0.424301364982966,1,bbb,HI
1,2,5,23,2,0.496467596007278,1,bbb,HI
1,2,6,11,1,0.527011544007109,0,bbb,MI
1,2,6,35,2,0.550192744995002,1,bbb,HI
1,1,6,11,1,0.669868465018226,1,bbb,CR
1,1,3,23,1,0.461790111992741,1,bbb,CR
0,1,2,35,1,0.392140748997917,1,bbb,CR
1,2,6,23,2,0.670186760020442,1,bbb,HI
0,1,2,35,1,0.466188821999822,1,bbb,CR
0,2,5,11,2,0.467351868981495,1,bbb,HI
1,1,3,11,1,0.376039059017785,1,bbb,CR
0,1,3,11,1,0.401148648001254,1,bbb,CR
1,2,6,35,2,0.511600024008658,1,bbb,HI
0,1,1,23,1,0.460107612016145,1,bbb,CR
0,1,4,11,1,0.45097463298589,1,bbb,CR
0,2,6,11,1,0.360593928984599,0,bbb,MI
0,2,4,11,1,0.382265124993864,0,bbb,MI
1,2,3,35,2,0.646671805006918,1,bbb,HI
0,1,2,35,1,1.18642518701381,1,bbb,CR
0,1,3,23,1,0.382850605004933,1,bbb,CR
1,1,6,35,1,0.468398982018698,1,bbb,CR
1,1,1,23,1,0.404914078011643,1,bbb,CR
0,1,1,35,1,0.339085702988086,1,bbb,CR
1,2,3,35,2,0.511389330000384,1,bbb,HI
0,1,4,11,1,0.611209206981584,1,bbb,CR
1,2,4,35,2,0.433656886976678,1,bbb,HI
1,2,6,35,2,0.712478218978504,1,bbb,HI
1,2,6,11,1,0.51221308199456,0,bbb,MI
0,1,1,35,1,0.499694466998335,1,bbb,CR
1,1,6,35,1,0.36297280000872,1,bbb,CR
1,1,1,35,2,0.500765914010117,0,bbb,FA
1,1,3,11,1,0.375940637022723,1,bbb,CR
0,1,5,11,1,0.479594788019313,1,bbb,CR
0,2,2,35,2,0.563872123981128,1,bbb,HI
0,1,6,35,1,0.573686791001819,1,bbb,CR
1,2,6,11,1,0.487063999986276,0,bbb,MI
0,2,2,11,1,0.364974065014394,0,bbb,MI
1,1,1,23,1,0.338711532007437,1,bbb,CR
0,1,6,23,1,0.363639118993888,1,bbb,CR
0,1,4,23,1,0.409188640012871,1,bbb,CR
0,1,6,11,1,0.363211115996819,1,bbb,CR
0,1,4,35,1,0.324825329997111,1,bbb,CR
1,1,5,11,1,0.441190557001391,1,bbb,CR
0,2,3,11,1,0.455868096003542,0,bbb,MI
1,1,4,23,1,0.44249852898065,1,bbb,CR
0,2,6,35,2,0.6803705469938,1,bbb,HI
1,1,5,35,1,0.495567988022231,1,bbb,CR
1,1,6,11,1,0.507276988995727,1,bbb,CR
1,1,5,11,1,0.362964344996726,1,bbb,CR
1,2,1,23,2,0.492472674988676,1,bbb,HI
1,1,4,35,1,0.25247202598257,1,bbb,CR
1,1,3,35,1,0.495054594008252,1,bbb,CR
1,2,1,35,2,0.386073169996962,1,bbb,HI
1,1,6,23,1,0.319987807015423,1,bbb,CR
1,1,5,23,1,0.256103491003159,1,bbb,CR
0,2,4,35,2,0.474947365000844,1,bbb,HI
1,2,1,23,2,0.361854587012203,1,bbb,HI
1,2,2,11,1,0.482172561984044,0,bbb,MI
0,1,3,23,1,0.385855080006877,1,bbb,CR
0,2,5,23,2,0.532131706975633,1,bbb,HI
0,1,3,23,1,0.321038649010006,1,bbb,CR
1,1,5,23,1,0.396288176008966,1,bbb,CR
1,1,1,35,1,0.295588200999191,1,bbb,CR
1,2,1,35,1,0.183065513992915,0,bbb,MI
1,2,2,35,2,0.520287886989536,1,bbb,HI
0,1,5,35,1,0.449472519976553,1,bbb,CR
1,1,5,35,1,0.41434535200824,1,bbb,CR
0,1,6,11,1,0.429673685022863,1,bbb,CR
0,1,6,35,1,0.511370637977961,1,bbb,CR
0,1,5,11,1,0.32815372699406,1,bbb,CR
0,1,6,23,1,0.464610636990983,1,bbb,CR
0,2,3,35,2,0.439703323994763,1,bbb,HI
0,2,1,23,2,0.409800980007276,1,bbb,HI
1,1,1,23,1,0.304420643980848,1,bbb,CR
1,2,2,11,2,0.37870965199545,1,bbb,HI
1,2,4,35,2,0.372484013001667,1,bbb,HI
0,2,4,35,1,0.251347229001112,0,bbb,MI
0,1,2,23,1,0.396468844992341,1,bbb,CR
1,1,5,35,1,0.379043445020216,1,bbb,CR
1,1,4,35,1,0.276289002009435,1,bbb,CR
1,2,2,11,2,0.671366347989533,1,bbb,HI
0,1,1,11,1,0.399186759983422,1,bbb,CR
1,2,3,11,2,0.332588403020054,1,bbb,HI
1,2,2,35,2,0.385202161996858,1,bbb,HI
1,1,5,35,1,0.366596595995361,1,bbb,CR
0,1,1,35,1,0.534219471999677,1,bbb,CR
0,2,6,11,2,0.577307411003858,1,bbb,HI
0,2,5,23,2,0.479618403012864,1,bbb,HI
0,2,1,35,2,0.509715135995066,1,bbb,HI
0,1,6,11,1,0.494432970008347,1,bbb,CR
0,1,6,11,1,0.415407535008853,1,bbb,CR
0,1,5,11,1,0.506035464990418,1,bbb,CR
1,2,4,11,1,0.528868719004095,0,bbb,MI
1,2,1,23,2,0.812745425995672,1,bbb,HI
1,1,2,11,1,0.451354307995643,1,bbb,CR
0,1,5,23,1,0.440772559988545,1,bbb,CR
0,2,2,35,2,0.490857877011877,1,bbb,HI
0,2,6,35,2,0.647490912000649,1,bbb,HI
1,1,5,23,1,0.745771829009755,1,bbb,CR
1,1,5,23,1,0.630373086984036,1,bbb,CR
0,2,5,35,2,0.456901022989769,1,bbb,HI
0,1,5,11,2,1.15935785899637,0,bbb,FA
1,1,3,23,1,0.388901832018746,1,bbb,CR
1,2,1,11,1,0.572721293021459,0,bbb,MI
0,1,1,23,1,0.455363118002424,1,bbb,CR
0,2,5,35,2,0.426135124987923,1,bbb,HI
1,1,4,11,1,0.483537841006182,1,bbb,CR
0,1,5,23,1,0.442023884010268,1,bbb,CR
1,1,2,11,1,0.413420502009103,1,bbb,CR
0,2,6,23,2,0.439472248981474,1,bbb,HI
0,1,1,11,1,1.03252593599609,1,bbb,CR
1,2,3,35,2,0.360184037010185,1,bbb,HI
1,1,5,11,1,0.57668620700133,1,bbb,CR
1,1,2,23,1,0.518736896017799,1,bbb,CR
1,1,6,23,1,0.354909190005856,1,bbb,CR
0,1,2,23,1,0.344212157011498,1,bbb,CR
1,2,1,35,2,0.327891402004752,1,bbb,HI
0,1,1,23,1,0.372654058010085,1,bbb,CR
0,1,4,23,1,0.414008552004816,1,bbb,CR
1,2,2,23,2,0.335976064990973,1,bbb,HI
0,1,6,11,1,0.575806287000887,1,bbb,CR
0,1,3,23,1,0.666169934993377,1,bbb,CR
0,2,2,23,2,0.579805693996605,1,bbb,HI
0,1,4,23,2,0.705007384007331,0,bbb,FA
0,1,6,35,2,0.397929738013772,0,bbb,FA
1,2,5,11,1,0.707216703012818,0,bbb,MI
0,1,3,35,1,0.510421220998978,1,bbb,CR
1,1,2,23,1,0.433082084986381,1,bbb,CR
1,2,6,23,2,0.502596890000859,1,bbb,HI
1,2,1,35,2,0.317854683002224,1,bbb,HI
1,2,1,11,2,0.830260996997822,1,bbb,HI
1,1,2,35,1,0.381177789007779,1,bbb,CR
0,1,2,11,1,0.447840947017539,1,bbb,CR
1,2,3,23,2,0.36245020700153,1,bbb,HI
1,2,6,35,2,0.413959902012721,1,bbb,HI
0,2,2,35,2,0.319769171008375,1,bbb,HI
1,2,4,35,2,0.293427649012301,1,bbb,HI
0,2,5,23,2,0.320504408999113,1,bbb,HI
1,2,4,11,2,0.583994326996617,1,bbb,HI
0,2,2,35,2,0.401254992000759,1,bbb,HI
0,1,4,23,1,0.452055360976374,1,bbb,CR
0,1,6,23,2,0.726244510995457,0,bbb,FA
0,2,2,23,2,0.466232078993926,1,bbb,HI
1,2,5,35,2,0.444380761997309,1,bbb,HI
1,2,5,23,2,0.375947556021856,1,bbb,HI
1,1,3,23,1,0.281640721979784,1,bbb,CR
0,1,3,11,1,0.369029641005909,1,bbb,CR
0,2,1,11,2,0.457016412983648,1,bbb,HI
1,1,2,23,1,0.524207515001763,1,bbb,CR
1,2,6,11,2,1.10478591700667,1,bbb,HI
1,1,1,23,1,0.352565471985145,1,bbb,CR
0,2,6,23,2,0.393084093986545,1,bbb,HI
1,2,1,11,1,0.565486286010128,0,bbb,MI
1,1,3,11,1,0.434575490013231,1,bbb,CR
0,2,2,11,2,0.580792455002666,1,bbb,HI
1,1,4,11,1,0.440354246995412,1,bbb,CR
0,1,5,35,1,0.418080834991997,1,bbb,CR
0,2,6,35,2,0.533454046992119,1,bbb,HI
0,1,3,11,1,0.472301686997525,1,bbb,CR
1,1,2,35,1,0.35103985198657,1,bbb,CR
0,2,3,23,2,0.423506379011087,1,bbb,HI
0,2,1,11,2,0.698916502005886,1,bbb,HI
1,2,5,11,1,0.334245172009105,0,bbb,MI
1,1,5,23,1,0.47263305800152,1,bbb,CR
0,1,6,35,2,0.642066293017706,0,bbb,FA
0,2,3,35,2,0.404489437001757,1,bbb,HI
0,2,3,35,2,0.402109748014482,1,bbb,HI
0,2,1,23,2,0.565056360996095,1,bbb,HI
0,1,4,11,1,0.522905766003532,1,bbb,CR
1,1,4,23,1,0.430257625004742,1,bbb,CR
1,2,3,23,2,0.473190158983925,1,bbb,HI
1,1,3,35,1,0.411948980006855,1,bbb,CR
1,1,1,11,1,0.572462300013285,1,bbb,CR
1,2,3,35,2,0.414097945991671,1,bbb,HI
0,2,3,11,2,0.669271788006881,1,bbb,HI
1,1,5,11,1,0.674982444994384,1,bbb,CR
1,1,2,35,1,0.326918031001696,1,bbb,CR
1,1,2,11,1,0.322896110999864,1,bbb,CR
0,2,6,35,2,0.412254288996337,1,bbb,HI
1,1,5,11,1,0.366158116987208,1,bbb,CR
1,2,4,23,2,0.395826677995501,1,bbb,HI
0,1,2,11,1,0.579423991002841,1,bbb,CR
0,1,1,23,1,0.502868905983632,1,bbb,CR
1,2,1,35,2,0.405666250997456,1,bbb,HI
0,2,1,23,2,0.650968535017455,1,bbb,HI
0,2,5,11,2,0.449361270002555,1,bbb,HI
0,1,4,35,1,0.368956771999365,1,bbb,CR
0,2,5,35,2,0.399270822003018,1,bbb,HI
1,1,1,23,1,0.446895219996804,1,bbb,CR
0,2,4,35,2,0.439038891985547,1,bbb,HI
1,2,5,11,2,0.419107042020187,1,bbb,HI
1,1,6,11,1,0.926962823985377,1,bbb,CR
0,1,5,35,1,0.345161278004525,1,bbb,CR
1,1,3,23,1,0.34841720899567,1,bbb,CR
1,2,3,11,1,0.83767504998832,0,bbb,MI
0,1,4,35,1,0.341112405993044,1,bbb,CR
0,2,1,35,2,0.419571618986083,1,bbb,HI
0,1,2,23,1,0.408858564012917,1,bbb,CR
1,1,1,11,1,0.420501706015784,1,bbb,CR
1,1,1,35,1,0.353264886012767,1,bbb,CR
0,1,5,35,1,0.404103019012837,1,bbb,CR
0,1,6,35,1,0.425022911978886,1,bbb,CR
1,1,1,35,1,0.429739482002333,1,bbb,CR
0,2,4,11,2,0.661484918993665,1,bbb,HI
1,1,1,11,1,0.479773800994735,1,bbb,CR
0,1,1,11,1,0.463818505988456,1,bbb,CR
0,1,4,11,1,0.535746409994317,1,bbb,CR
0,1,5,11,1,0.404431853996357,1,bbb,CR
1,2,6,11,1,0.521934879012406,0,bbb,MI
1,1,4,35,1,0.306279256998096,1,bbb,CR
0,2,2,11,1,0.481129487016005,0,bbb,MI
0,2,3,11,1,0.489190028980374,0,bbb,MI
0,1,3,11,1,0.492625949991634,1,bbb,CR
0,2,4,35,2,0.39778890501475,1,bbb,HI
0,2,5,23,2,0.406799121992663,1,bbb,HI
0,2,4,23,2,0.345443751983112,1,bbb,HI
1,2,4,11,1,0.532530911004869,0,bbb,MI
1,2,4,35,2,0.365321693010628,1,bbb,HI
1,2,6,23,2,0.321878363989526,1,bbb,HI
1,2,3,35,1,0.267270932003157,0,bbb,MI
1,1,3,35,1,0.576868924021255,1,bbb,CR
0,1,1,35,1,0.374817480973434,1,bbb,CR
0,1,6,23,1,0.488572697999189,1,bbb,CR
0,2,5,11,1,0.415828372002579,0,bbb,MI
1,2,4,23,2,0.823589857987827,1,bbb,HI
1,2,2,11,1,0.545364601974143,0,bbb,MI
0,2,3,11,2,0.54842442102381,1,bbb,HI
1,2,5,35,2,0.377356448007049,1,bbb,HI
0,2,6,11,1,0.514607465011068,0,bbb,MI
1,2,2,35,2,0.355185641994467,1,bbb,HI
0,2,4,11,2,0.387052990001393,1,bbb,HI
1,1,6,35,1,0.285517815995263,1,bbb,CR
1,1,6,23,1,0.468583709007362,1,bbb,CR
1,2,2,35,2,0.294010330981109,1,bbb,HI
0,2,6,11,1,0.402771288005169,0,bbb,MI
0,2,4,23,2,0.39782705300604,1,bbb,HI
0,1,2,35,1,0.507493026991142,1,bbb,CR
0,2,4,23,2,0.324302828987129,1,bbb,HI
0,2,3,23,2,0.383073169999989,1,bbb,HI
0,2,1,35,2,0.300016020977637,1,bbb,HI
1,2,1,23,2,0.640883243002463,1,bbb,HI
1,1,3,11,1,0.496295629971428,1,bbb,CR
1,2,6,23,2,0.382913710986031,1,bbb,HI
0,1,5,23,1,0.471918919996824,1,bbb,CR
1,2,4,23,2,0.436132197995903,1,bbb,HI
1,1,1,35,1,0.405668331979541,1,bbb,CR
1,2,2,23,1,0.512728197994875,0,bbb,MI
0,1,3,35,1,1.39654234098271,1,bbb,CR
0,1,3,23,1,0.434347381989937,1,bbb,CR
1,1,3,35,1,0.341172105981968,1,bbb,CR
0,1,2,35,1,0.533553617977304,1,bbb,CR
0,1,2,35,1,0.433669824997196,1,bbb,CR
1,2,3,23,2,0.444708296010504,1,bbb,HI
1,1,3,11,1,0.431120200024452,1,bbb,CR
0,2,4,11,2,0.552999884006567,1,bbb,HI
1,2,5,23,2,0.47384215099737,1,bbb,HI
1,2,5,23,2,0.30990869901143,1,bbb,HI
0,1,4,35,1,0.504831372993067,1,bbb,CR
1,1,6,23,1,0.481862743996317,1,bbb,CR
1,2,3,11,1,0.647610579995671,0,bbb,MI
1,2,2,23,2,0.351454300020123,1,bbb,HI
1,1,4,11,1,0.382660649978789,1,bbb,CR
0,1,2,11,1,0.319897754001431,1,bbb,CR
1,2,6,11,1,0.379043138993438,0,bbb,MI
0,2,3,23,1,0.245249255996896,0,bbb,MI
1,1,6,11,1,0.397686016978696,1,bbb,CR
0,2,2,11,1,0.601610337995226,0,bbb,MI
1,1,6,11,1,0.31720278901048,1,bbb,CR
1,1,6,35,1,0.363314371992601,1,bbb,CR
0,1,3,23,1,0.45266433400684,1,bbb,CR
0,1,1,35,1,0.336024407995865,1,bbb,CR
0,2,2,23,2,0.521579862979706,1,bbb,HI
1,2,6,35,2,0.269314525008667,1,bbb,HI
1,1,4,35,1,0.30811540898867,1,bbb,CR
1,2,1,23,2,0.294503782002721,1,bbb,HI
0,1,4,11,1,0.391985090012895,1,bbb,CR
1,1,4,23,1,0.376638680027099,1,bbb,CR
0,2,1,11,1,0.577910066000186,0,bbb,MI
0,2,6,23,2,0.557707545987796,1,bbb,HI
1,2,5,35,2,0.387612566002645,1,bbb,HI
1,1,6,35,1,0.45263574202545,1,bbb,CR
1,1,4,23,1,0.303755252010887,1,bbb,CR
0,2,5,11,2,0.859562008001376,1,bbb,HI
1,2,6,35,2,0.523060355015332,1,bbb,HI
0,1,3,35,1,0.406671642995207,1,bbb,CR
1,1,5,35,1,0.377574084006483,1,bbb,CR
1,1,6,11,1,0.436352097982308,1,bbb,CR
1,2,1,11,1,0.485698228992987,0,bbb,MI
1,2,6,23,2,0.399224101012805,1,bbb,HI
0,2,5,11,2,0.404760025994619,1,bbb,HI
0,2,1,35,2,0.328091406001477,1,bbb,HI
1,2,5,23,2,0.283663101989077,1,bbb,HI
0,2,6,35,2,0.274338291987078,1,bbb,HI
0,1,4,23,1,0.357929546007654,1,bbb,CR
1,2,2,23,2,0.361527697998099,1,bbb,HI
0,2,6,11,2,0.391408509982284,1,bbb,HI
1,1,2,35,1,0.320662400015863,1,bbb,CR
1,2,2,23,2,0.941660586016951,1,bbb,HI
1,2,4,35,2,0.310601291013882,1,bbb,HI
0,1,2,23,1,0.68225085400627,1,bbb,CR
0,1,3,23,1,0.357151152013103,1,bbb,CR
1,2,4,11,2,0.680323047999991,1,bbb,HI
0,1,1,11,1,0.371608480985742,1,bbb,CR
0,2,4,11,1,0.568085411010543,0,bbb,MI
0,1,2,11,1,0.406454873998882,1,bbb,CR
1,1,4,11,1,0.321230287983781,1,bbb,CR
0,1,1,23,1,0.371611402981216,1,bbb,CR
1,1,6,23,1,0.480808925000019,1,bbb,CR
1,2,3,23,2,0.366184750018874,1,bbb,HI
0,1,3,11,1,0.350248243979877,1,bbb,CR
1,1,2,35,1,0.250281795975752,1,bbb,CR
0,2,1,23,2,0.441756882995833,1,bbb,HI
1,1,2,11,1,0.57274486598908,1,bbb,CR
1,2,2,11,1,0.433140285982518,0,bbb,MI
1,2,4,11,1,0.400677812984213,0,bbb,MI
1,2,6,11,1,0.380665659002261,0,bbb,MI
0,2,6,23,2,0.521543082984863,1,bbb,HI
0,2,6,23,2,0.442284508986631,1,bbb,HI
0,1,4,35,1,0.429635569016682,1,bbb,CR
0,2,1,11,1,0.63989905899507,0,bbb,MI
0,2,4,11,2,0.581843416002812,1,bbb,HI
1,1,6,11,1,0.383586543990532,1,bbb,CR
0,2,4,23,2,0.465441299020313,1,bbb,HI
1,2,4,23,2,0.526406488002976,1,bbb,HI
1,1,4,23,1,0.500723192002624,1,bbb,CR
1,2,1,11,1,0.584170764981536,0,bbb,MI
1,2,1,11,1,0.506501077004941,0,bbb,MI
0,1,2,23,1,0.297758785978658,1,bbb,CR
0,2,4,35,2,0.377048471011221,1,bbb,HI
0,2,5,11,2,0.485762294003507,1,bbb,HI
0,1,5,35,1,0.333448249002686,1,bbb,CR
0,2,1,11,1,0.624578602000838,0,bbb,MI
0,1,3,23,1,0.391645522002364,1,bbb,CR
0,1,5,23,1,0.378536102973158,1,bbb,CR
0,2,5,23,2,0.484084350988269,1,bbb,HI
1,2,3,23,2,0.355508629989345,1,bbb,HI
1,1,5,35,1,0.808436999999685,1,bbb,CR
1,1,3,35,1,0.48151761997724,1,bbb,CR
0,2,3,35,2,0.48490204900736,1,bbb,HI
0,1,4,23,2,1.05710361700039,0,bbb,FA
0,2,3,11,2,0.779429693007842,1,bbb,HI
1,1,4,23,1,0.31408970998018,1,bbb,CR
0,2,6,23,2,0.462369149987353,1,bbb,HI
0,1,2,11,1,0.387786929990398,1,bbb,CR
0,1,5,35,1,0.354023217980284,1,bbb,CR
1,2,5,35,2,0.419451761990786,1,bbb,HI
0,2,1,23,2,0.477871052979026,1,bbb,HI
1,1,1,35,1,0.493238890019711,1,bbb,CR
